很多事情只能释怀 	杰代百货创意日用家居	https://shop155286175.taobao.com/	非天猫	158	4151		手机壳,厨房,家用,创意,女,儿童,加厚,置物架,学生,plus,可爱,韩版,小	¥10.52、¥9.48、¥2.78、¥28.86	4.60	低于4.07%	4.67	低于4.07%	4.70	低于4.07%
chentiankuo1214 	家居百货用品精	https://shop136698923.taobao.com/	非天猫	16	3920		家用,拖鞋,创意,防滑,居家,女,厨房,室内,家居,情侣,浴室,夏季,塑料,洗澡	¥19.16、¥17.81、¥14.43、¥9.92	4.64	低于3.23%	4.64	低于3.23%	4.77	低于3.23%
梦的起点2588 	梦日用品超市	https://shop182372621.taobao.com/	非天猫	133	3		蚊香液,家用,2,孕妇,无味,电热,雷达,插电,液,式,婴儿,灭蚊,器,无香型,	0000	4.99	高于95.07%	4.99	高于95.07%	4.99	高于95.07%
chensandy2 	晨宝宝淘淘2	https://shop130695541.taobao.com/	非天猫	111	201		德国,现货,ml,g,1,，,价格,！,75,牙膏,Mebmer,片,英国,儿童	¥30.00、¥30.00、¥36.00、¥18.00	4.94	高于72.63%	4.91	高于72.63%	4.80	高于72.63%
梵西企业店 	梵西有限责任公司	https://shop360431039.taobao.com/	非天猫	65	46		补水,保湿,梵西,静默,负离子,卫生巾,紧致,透气,姨妈巾,无荧光剂,去,抗皱,	¥17.90、¥40.00、¥8.00、¥24.50	4.97	高于84.41%	4.98	高于84.41%	4.98	高于84.41%
tb85740436 	治愈系百货铺	https://shop219671457.taobao.com/	非天猫	65	165		汽车,车载,内衣,日本,无痕,清洗剂,香水,家用,纳米,文胸,性感,车用,多功能	¥48.00、¥59.00、¥26.00、¥68.00	4.78	高于5.02%	4.78	高于5.02%	4.81	高于5.02%
淡淡百货 	淡淡百货	https://shop494718960.taobao.com/	非天猫	77	3563		夏季,家用,新款,女,厨房,韩版,儿童,置物架,薄款,创意,小,卫生间,宝宝,塑	¥12.74、¥5.07、¥43.11、¥9.44	4.64	低于3.92%	4.60	低于3.92%	4.64	低于3.92%
华顺志诚 	卓辉纸业官方企业店	https://shop155810894.taobao.com/	非天猫	0	8		卫生巾,片,整,包,箱,包邮,苏菲,48,8,七度空间,棉,ABC,感,姨妈巾,	¥436.00、¥468.00、¥296.80、¥380.00	0.00	高于0.00%	0.00	高于0.00%	0.00	高于0.00%
皮肤科好大夫 	皮肤护理大当家	https://shop266400040.taobao.com/	非天猫	186	260		买,1,2,3,抑菌,乳膏,包邮,软膏,皮肤,喷剂,5,膏,凝胶,止痒,正品,草	¥9.30、¥12.50、¥10.80、¥18.80	4.84	高于21.13%	4.88	高于21.13%	4.87	高于21.13%
天道酬勤hzt6 	正大百货店	https://shop557421740.taobao.com/	非天猫	18	1493		家用,手机壳,新款,韩版,儿童,夏季,男,套装,女,多功能,学生,卧室,五金,p	¥27.86、¥24.24、¥23.76、¥19.46	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
cococlean9527 	coco clean	https://shop296266471.taobao.com/	非天猫	127	15		湿巾,湿纸巾,coco,清洁,clean,卸妆,户外,温和,杀菌,小包,厨房,便	¥29.90、¥19.90、¥19.80、¥39.90	4.95	高于76.54%	4.96	高于76.54%	4.98	高于76.54%
佳佳符佳 	cat 喵日用	https://shop233865985.taobao.com/	非天猫	106	46		婴儿,包,植护,宝宝,抽纸,纸巾,抽,3,维达,层,卷纸,2,手口,原木,提,儿	¥33.90、¥17.90、¥11.90、¥13.93	4.84	高于25.79%	4.89	高于25.79%	4.87	高于25.79%
我和小新2008 	星光日货小店	https://shop111454676.taobao.com/	非天猫	14	112		日本,现货,保湿,g,补水,ml,泡沫,美白,资生堂,面膜,儿童,防晒,本土,花	¥29.00、¥29.00、¥29.00、¥62.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
老婊家 	进口居家日用百货	https://shop142396915.taobao.com/	非天猫	3	280		日本,进口,INOMATA,塑料,正品,sanada,收纳盒,厨房,inomat	¥14.90、¥14.90、¥12.90、¥14.90	4.52	低于5.62%	4.87	低于5.62%	4.91	低于5.62%
chenliping1768 	聚米婧氏品牌竺萍店	https://shop105472368.taobao.com/	非天猫	36	19		婧氏,氏,倩,负离子,孕妇,卫生巾,聚米,补水,产妇,护垫,棉柔,姨妈巾,保湿,	¥22.00、¥25.00、¥439.00、¥23.00	5.00	高于100.00%	5.00	高于100.00%	4.96	高于100.00%
hzc498142037 	快6乐6之6家	https://shop156572231.taobao.com/	非天猫	51	599		家用,成人,厨房,加厚,工具,女,手套,一次性,儿童,煎饼,塑料,男女,防水,汽	¥1.98、¥1.98、¥38.88、¥38.88	4.79	高于1.82%	4.85	高于1.82%	4.85	高于1.82%
qhdyang2011 	向日葵日用品专业店	https://shop67669482.taobao.com/	非天猫	25	16		家用,牙刷,成人,软毛,支,發,清洁,批,家庭,情侣,三笑,竹炭,特价,小头,特	¥12.48、¥17.50、¥15.80、¥3.00	4.99	高于93.78%	4.99	高于93.78%	4.99	高于93.78%
京棋商城 	京棋商城	https://shop294936403.taobao.com/	非天猫	13	136		（,）,ml,片,(,g,卫生巾,),;,&,-,瓶,lock,40,修护,2,	¥49.90、¥4.50、¥65.90、¥1.99	4.92	高于63.88%	4.89	高于63.88%	4.91	高于63.88%
wan451879300 	茜茜里品质小店百货批发	https://shop342358036.taobao.com/	非天猫	6	7084		女,夏季,儿童,-,创意,新款,家用,宝宝,韩版,简约,防滑,男,学生,玩具,韩	¥71.32、¥120.46、¥19.52、¥26.52	4.62	低于4.20%	4.62	低于4.20%	4.54	低于4.20%
该怎么办呢唉 	火火杂货铺	https://shop510215602.taobao.com/	非天猫	12	9815		儿童,-,手机壳,创意,加厚,宝宝,新款,女,加绒,保暖,玩具,包邮,冬季,韩版	¥179.40、¥26.60、¥209.80、¥21.80	4.73	低于1.18%	4.70	低于1.18%	4.89	低于1.18%
tb94272427 	纸惠妮批发商行	https://shop185369058.taobao.com/	非天猫	7	23		mm,卫生巾,植物,物语,片,+,香味,无,网面,日用,夜用,面,干爽,2,迷你	¥16.80、¥26.80、¥18.80、¥11.80	4.91	高于56.49%	4.82	高于56.49%	4.82	高于56.49%
tfsm023 	成长日记母婴纸品屋	https://shop203837363.taobao.com/	非天猫	2	72	重庆	包,顺清柔,片,纸巾,卷,卫生巾,包邮,卷纸,【,】,纸尿裤,装,层,抽纸,4,	¥49.90、¥42.60、¥26.80、¥29.00	4.87	高于36.18%	4.87	高于36.18%	4.93	高于36.18%
黄妃aa 	HF日用百货超市	https://shop379136795.taobao.com/	非天猫	49	66		婴儿,包,儿童,宝宝,纸巾,抽纸,面巾纸,卫生纸,片,男女,g,卷纸,抽,卷,餐	¥34.90、¥18.80、¥18.80、¥27.99	4.91	高于58.34%	4.93	高于58.34%	4.89	高于58.34%
德薇进口化妆品 	德薇进口福利社	https://shop333624680.taobao.com/	非天猫	41	38		牙膏,韩国,去,西班牙,牙,清新,进口,口气,洁白,渍,斐格,Nelly,香皂,	¥69.00、¥29.00、¥29.00、¥29.00	4.91	高于58.38%	4.91	高于58.38%	4.83	高于58.38%
诚实19797 	祺轩小店	https://shop145727163.taobao.com/	非天猫	14	64		保湿,补水,批发,滋润,泊泉雅,g,洗衣粉,持久,去,面霜,礼品,厂家,护理,控	¥0.75、¥33.90、¥0.88、¥0.88	4.51	低于5.84%	4.64	低于5.84%	4.56	低于5.84%
小勇1994 	唯美一品折扣店	https://shop109122275.taobao.com/	非天猫	14	1411	江苏-徐州	...	¥16.56、¥26.40、¥45.60、¥11.88	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
爱倾城1985 	晚晴百货商贸城	https://shop433166279.taobao.com/	非天猫	48	5701		...	¥10.46、¥127.41、¥28.96、¥27.03	4.75	低于0.94%	4.72	低于0.94%	4.73	低于0.94%
小苹果零食铺 	小苹果代购日用品店	https://shop439091669.taobao.com/	非天猫	283	23		家用,家庭装,电热,3,券,插电,领,卫生纸,元,套装,无门槛,1,式,润本,抽	¥32.90、¥37.90、¥34.90、¥39.90	4.86	高于33.41%	4.87	高于33.41%	4.86	高于33.41%
春莉轩涵夏季日用批发店 	夏季防暑日用品批发 龙虎产品总代	https://shop361534018.taobao.com/	非天猫	28	128		龙虎,ml,清凉,g,套装,防暑,包邮,花露水,+,舒醒,福利,六神,员工,高温	¥2.50、¥4.50、¥7.00、¥3.00	4.68	低于2.28%	4.73	低于2.28%	4.82	低于2.28%
悠扬生活馆 	悠扬美妆生活馆	https://shop341019855.taobao.com/	非天猫	28	167	北京	屈臣氏,爱护,婴儿,g,ml,儿童,片,精华,2,牙膏,牙刷,黑人,进口,温和,	¥19.90、¥7.50、¥19.90、¥12.80	4.84	高于24.43%	4.86	高于24.43%	4.82	高于24.43%
aoyingmei 	晴晴日杂店	https://shop101595236.taobao.com/	非天猫	2	0	广东-佛山	2,g,*,kg,可爱,创意,立白,天然,3,儿童,5,瓶,包,1,宝宝,洗衣粉	0000	4.42	低于7.82%	4.83	低于7.82%	4.67	低于7.82%
德新馆 	德新馆	https://shop112026901.taobao.com/	非天猫	47	31		德国,促销,芭乐雅,现货,Balea,保湿,片,原装,新货,精华,ml,年,补水	¥9.00、¥9.00、¥31.00、¥11.00	4.92	高于64.82%	4.93	高于64.82%	4.91	高于64.82%
ybyb0903410 	扬州杰达日用品	https://shop65569788.taobao.com/	非天猫	136	11		牙刷,软毛,成人,家用,竹炭,一次性,支,宾馆,牙具,清洁,儿童,小麦秸秆,小头	¥9.90、¥12.99、¥3.10、¥9.80	4.70	低于1.87%	4.74	低于1.87%	4.74	低于1.87%
老婊家 	进口居家日用百货	https://shop142396915.taobao.com/	非天猫	3	280		日本,进口,INOMATA,塑料,正品,sanada,收纳盒,厨房,inomat	¥14.90、¥14.90、¥12.90、¥14.90	4.52	低于5.62%	4.87	低于5.62%	4.91	低于5.62%
艾德丽购物中心 	母婴世界购物	https://shop361361245.taobao.com/	非天猫	10	12		卫生巾,片,夜用,棉柔,日用,mm,包包,超薄,苏菲,邮,包邮,8,整箱,超长,	¥5.50、¥5.50、¥110.00、¥165.00	4.62	低于3.59%	4.62	低于3.59%	4.62	低于3.59%
tb133880724 	青春居家馆	https://shop312748749.taobao.com/	非天猫	193	5492		贴,简约,装饰画,客厅,推车,婴儿,全身,折叠,神器,现代,学生,懒人,挂画,宝	¥5.00、¥5.00、¥5.00、¥5.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
tb_2956832 	领券购	https://shop289060313.taobao.com/	非天猫	77	47		家用,成人,学生,儿童,香水,女,套装,精油,帽子,家庭装,持久留香,双翘,休闲	¥0.10、¥0.10、¥0.10、¥0.10	3.46	低于28.00%	3.42	低于28.00%	3.50	低于28.00%
东升198608160717 	舒雅创意日用百货	https://shop119528453.taobao.com/	非天猫	4	61		创意,女,批发,厨房,抽纸,新款,塑料,不锈钢,多功能,卫生纸,学生,短袖,衣架	¥0.60、¥12.00、¥65.00、¥79.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
简简单单小悦 	一叶梧桐0	https://shop214063039.taobao.com/	非天猫	26	7018		女,儿童,韩版,学生,新款,创意,加厚,夏季,男,-,可爱,家用,包邮,小,百搭	¥167.86、¥42.04、¥37.40、¥38.72	4.56	低于4.68%	4.66	低于4.68%	4.72	低于4.68%
风雨啊 	西耶鞋	https://shop65678269.taobao.com/	非天猫	219	6		神器,小白鞋,清洁剂,一擦白,增白,洗白,擦鞋,去黄,进口,抖音,鞋子,去污,】	¥9.90、¥10.90、¥25.80、¥19.90	4.61	低于3.82%	4.75	低于3.82%	4.74	低于3.82%
lin447435866 	婧氏佳人	https://shop67601685.taobao.com/	非天猫	31	12		婧氏,氏,包邮,牙膏,面膜,补水,保湿,倩,可用,孕妇,卫生巾,护肤品,牙,天然	¥93.00、¥23.00、¥244.00、¥98.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
清水百货商行 	娜娜手工作坊	https://shop218537519.taobao.com/	非天猫	8	136		，,下单,大,量,有礼,联系,客服,从优,包邮,精品,袜子,透气,元,手套,女士	¥12.00、¥10.00、¥2.50、¥2.60	4.68	低于2.26%	4.73	低于2.26%	4.83	低于2.26%
tangjie19791979 	竹肌本色	https://shop180977989.taobao.com/	非天猫	13	410		包,批发,婴儿,抽纸,厂家,纸巾,卫生纸,牙膏,儿童,本色,宝宝,直销,洗衣液,	¥79.00、¥19.90、¥88.00、¥78.00	4.67	低于2.60%	4.40	低于2.60%	4.33	低于2.60%
杨谢依依 	生活惬意小馆	https://shop151779638.taobao.com/	非天猫	179	52		植护,婴儿,宝宝,包,抽纸,纸巾,拉拉裤,2,儿童,纸尿裤,餐巾纸,*,原木,尿	¥23.00、¥17.80、¥8.00、¥9.90	4.96	高于81.41%	4.97	高于81.41%	4.93	高于81.41%
苦茶不一定苦 	美尚家居百货	https://shop527562627.taobao.com/	非天猫	105	242		...	¥0.78、¥31.90、¥89.00、¥18.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
欧尚荟个护 	欧尚荟个护自营店	https://shop587620241.taobao.com/	非天猫	3	88		...	¥39.00、¥39.00、¥39.00、¥39.00	4.64	低于3.23%	4.91	低于3.23%	4.91	低于3.23%
waiwai_2013 	蕙蕙小舖 香港專購	https://shop114312180.taobao.com/	非天猫	8	44		加拿大,Maine,of,牙膏,支,五,天然,Toms,直邮,孕,氟,可用,快锅	¥140.00、¥169.00、¥169.00、¥140.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
t_1504701332174_0595 	越品汇	https://shop544062873.taobao.com/	非天猫	85	59		日本,花王,g,牙膏,片,进口,柔顺剂,卫生巾,宝宝,kao,洗衣液,沐浴露,美	¥23.80、¥29.80、¥29.80、¥23.80	4.97	高于87.06%	5.00	高于87.06%	4.97	高于87.06%
深杭之间 	义乌小商品百货行	https://shop373638549.taobao.com/	非天猫	12	169	浙江-金华	厨房,创意,塑料,加厚,家用,不锈钢,多功能,小,保暖,卡通,衣服,一次性,挂钩	¥1.20、¥4.50、¥0.12、¥11.00	4.65	低于3.01%	4.62	低于3.01%	4.65	低于3.01%
chan_ryan 	岗田百货	https://shop563918246.taobao.com/	非天猫	4	96	广东-中山	儿童,卡通,玩具,3,包邮,书包,滋养,米奇,ml,益智,创意,大号,）,（,油	¥2.30、¥22.00、¥50.00、¥65.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
tb053433492 	苏省诚信百货	https://shop266442348.taobao.com/	非天猫	2	3451		儿童,包邮,家用,-,女,加厚,新款,宝宝,韩版,学生,套装,小,3,创意,岁,	¥14.44、¥30.80、¥42.40、¥46.50	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
孙理强01 	slq369369888	https://shop305417001.taobao.com/	非天猫	83	3313		夏季,儿童,男,创意,女,家用,运动,纯棉,小,用品,透气,-,学生,防滑,套装	¥15.12、¥6.75、¥24.21、¥12.15	4.68	低于2.57%	4.74	低于2.57%	4.89	低于2.57%
开心36855 	四季青纸品企业店	https://shop62460144.taobao.com/	非天猫	20	58	江苏-盐城	包,包邮,片,成人,老年人,尿不湿,包包,箱,整箱,家用,邮,蓓尔丽,婴儿,宝宝	¥35.00、¥128.00、¥120.00、¥190.00	4.50	低于6.08%	4.75	低于6.08%	4.67	低于6.08%
tb_7046388 	聚美名妆1号店	https://shop112661318.taobao.com/	非天猫	17	13		包邮,正品,*,mm,卫生巾,片,七度空间,超薄,5,包,纯棉,夜用,护垫,3,	¥27.50、¥39.90、¥29.90、¥39.90	4.44	低于7.23%	4.44	低于7.23%	4.44	低于7.23%
盛月令商贸 	盛月日用生活馆	https://shop203999935.taobao.com/	非天猫	34	77		-,清新,牙膏,澳洲,ml,口气,g,意大利,绿色,溪谷,控油,商超,补水,克,	¥25.00、¥25.00、¥31.00、¥35.00	4.91	高于54.60%	4.88	高于54.60%	4.85	高于54.60%
tangonepiece1 	楚楚精品商贸	https://shop551048174.taobao.com/	非天猫	4	7296	江苏-淮安	女,韩版,新款,儿童,男,学生,-,男士,百搭,休闲,加厚,创意,包邮,潮,家用	¥67.66、¥16.70、¥30.20、¥34.18	4.55	低于5.00%	4.45	低于5.00%	4.53	低于5.00%
赵文斌aa 	优品制品	https://shop316865515.taobao.com/	非天猫	4	2390		家用,儿童,宝宝,加厚,-,包邮,夏季,不锈钢,创意,厨房,工具,大号,透气,清	¥23.60、¥23.60、¥66.50、¥252.40	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
深圳市恒凯信商贸有限公司 	深圳市恒凯信商贸有限公司	https://shop149774850.taobao.com/	非天猫	6	160		片,卫生巾,【,*,】,包,整箱,棉柔,姨妈巾,mm,48,日用,夜用,高洁丝,	¥164.48、¥88.85、¥76.18、¥126.96	4.90	高于52.10%	4.90	高于52.10%	4.90	高于52.10%
徐启浩777 	装美666	https://shop124258221.taobao.com/	非天猫	28	5487		儿童,-,新款,韩版,女,女童,宝宝,夏季,男,学生,岁,男童,3,加厚,家用,	¥19.07、¥12.67、¥12.97、¥14.60	4.77	低于0.51%	4.80	低于0.51%	4.83	低于0.51%
zhaoph2016 	华海日用品生活馆	https://shop587350864.taobao.com/	非天猫	97	33		包邮,抽,纸巾,湿巾,新款,厨房,清洁,印花,餐巾纸,抽纸,一次性,包,桶装,创	¥9.90、¥46.90、¥9.90、¥39.90	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
闪烁的精灵_2008 	完美shopping专柜	https://shop62229348.taobao.com/	非天猫	56	39	河北-石家庄	完美,正品,玛丽艳,芦荟,套装,保湿,滋润,补水,牌,多用途,清洁,男女,专卖店	¥19.90、¥8.00、¥84.00、¥140.00	4.90	高于52.14%	4.95	高于52.14%	4.95	高于52.14%
bblulu2020 	绿叶为美而生正品店	https://shop554461283.taobao.com/	非天猫	23	73		绿叶,爱生活,正品,保湿,补水,希诺丝,滋润,透气,包邮,滋养,3,卡丽,施,天	¥10.62、¥68.40、¥12.42、¥43.20	5.00	高于100.00%	4.88	高于100.00%	5.00	高于100.00%
福州洁雅日用品有限公司 	洁雅日用品商店	https://shop244337219.taobao.com/	非天猫	194	10		厨房,湿巾,去,湿纸巾,重油污,油烟机,清洁,家用,湿巾纸,油污,特价,】,强力	¥24.90、¥24.90、¥74.70、¥24.90	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
木总哥7 	欣梦嘉家居馆	https://shop260202749.taobao.com/	非天猫	16	125		儿童,宝宝,家用,婴儿,夏季,纯棉,女,神器,加厚,-,用品,汽车,学生,小,创	¥22.32、¥43.32、¥69.92、¥47.52	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
suxinhua55 	思琪居家用品	https://shop376826752.taobao.com/	非天猫	65	32		家用,创意,塑料,厨房,卫生间,客厅,衣柜,厕所,清新剂,包邮,加厚,香薰,大号	¥19.90、¥6.30、¥29.90、¥18.90	4.76	低于0.75%	4.82	低于0.75%	4.84	低于0.75%
tb378824483 	美颜坊日化生活用品店	https://shop557694940.taobao.com/	非天猫	38	49		...	¥37.80、¥38.80、¥25.90、¥15.80	4.50	低于6.08%	4.57	低于6.08%	4.63	低于6.08%
wffwangwang 	u[3847633423]	https://shop294265994.taobao.com/	非天猫	110	6650		女,韩版,儿童,学生,新款,家用,夏季,-,男,创意,加厚,百搭,男士,防滑,休	¥0.64、¥31.00、¥55.20、¥35.10	4.80	高于5.91%	4.73	高于5.91%	4.78	高于5.91%
爱笑的紫喧 	紫暄小铺欢迎您	https://shop162721283.taobao.com/	非天猫	54	2555		创意,简约,韩国,包邮,家用,女,学生,儿童,厨房,韩版,装饰,用品,客厅,定制	¥7.26、¥12.83、¥34.36、¥23.28	4.89	高于49.58%	4.87	高于49.58%	4.76	高于49.58%
锐孚居家日用生活馆 	锐孚居家日用生活馆	https://shop534329476.taobao.com/	非天猫	13	33		抽纸,包,纸巾,卫生纸,层,心心相印,心相印,抽,餐巾纸,3,面巾纸,家用,婴儿	¥84.50、¥66.90、¥59.90、¥110.00	4.92	高于63.18%	5.00	高于63.18%	5.00	高于63.18%
七夜51888 	芊隆日化	https://shop136175878.taobao.com/	非天猫	22	16		清洁,漂,特价,g,包邮,家用,除菌,洁,去渍,洗衣液,清洁剂,漂白水,衣物,可	¥12.00、¥38.80、¥12.80、¥56.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
实实在在58 	绿叶会员大货发物流	https://shop401600566.taobao.com/	非天猫	218	11		绿叶,爱生活,洗衣液,多效,无荧光剂,正品,包邮,家用,家庭装,去,抽,强力,日	¥28.90、¥19.00、¥13.99、¥27.50	4.79	高于0.00%	4.84	高于0.00%	4.80	高于0.00%
顺通泰杰科技 	广泰通家居百货	https://shop156520955.taobao.com/	非天猫	5	97	广东-汕头	新款,批发,包,婴儿,电子烟,韩版,家用,抽纸,厂家,3,时尚,女,餐巾纸,元,	¥1.00、¥130.00、¥16.00、¥13.90	4.71	低于1.60%	4.71	低于1.60%	4.29	低于1.60%
澳洲代购婴儿奶粉专门店 	澳洲代购婴儿奶粉专门店	https://shop512943130.taobao.com/	非天猫	18	934		BioCeuticals,ml,g,粒,片,Jurlique,茱莉蔻,+,-,C	¥48.00、¥48.00、¥48.00、¥43.00	5.00	高于100.00%	4.98	高于100.00%	4.85	高于100.00%
648283701腐败	碧桂圆圆圆	https://shop413991688.taobao.com/	非天猫	127	1777		家用,厨房,创意,学生,塑料,小,迷你,加厚,可爱,宿舍,包邮,大号,浴室,卫生	¥12.37、¥9.75、¥14.91、¥8.85	4.86	高于33.53%	4.88	高于33.53%	4.92	高于33.53%
领尚甄品甄美人1227 	领尚甄品 甄美人	https://shop420004040.taobao.com/	非天猫	215	5		卫生巾,甄,美人,透气,亲肤,8,负离子,干爽,姨妈巾,绵柔,超熟睡,特惠,薄款	¥39.90、¥39.90、¥69.90、¥39.90	4.98	高于92.60%	4.99	高于92.60%	5.00	高于92.60%
libiwen12345609850 	ww走在最前线衣裳店	https://shop415776334.taobao.com/	非天猫	43	3477		精品,家用,创意,加厚,不锈钢,厨房,卫生间,浴室,宝宝,儿童,女,保暖,套装,	¥19.60、¥20.00、¥45.00、¥27.00	4.94	高于70.99%	4.94	高于70.99%	4.89	高于70.99%
brucemj1314 	海集公馆	https://shop127370962.taobao.com/	非天猫	211	15		韩国,老款,CM,无荧光,韩国LG,卫生巾,片,姨妈巾,贵爱娘,儿童,日用,*,	¥18.50、¥18.50、¥18.50、¥18.50	4.96	高于81.58%	4.96	高于81.58%	4.96	高于81.58%
嘉立百货 	嘉立百货	https://shop587077822.taobao.com/	非天猫	6	5345		女,儿童,新款,夏季,韩版,家用,学生,-,男,小,包邮,创意,百搭,宝宝,加厚	¥40.00、¥0.20、¥13.80、¥23.80	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
半月霜天88 	泽芝的小店	https://shop200502162.taobao.com/	非天猫	6	1596	陕西-渭南	女,新款,夏季,韩版,儿童,短袖,纯棉,宽松,男,成人,2018,套装,百搭,夏	¥66.54、¥9.80、¥49.70、¥18.70	4.67	低于1.50%	5.00	低于1.50%	5.00	低于1.50%
明天ss你好 	便利多百货	https://shop144164771.taobao.com/	非天猫	147	66		创意,包,家用,抽,塑料,厨房,婴儿,抽纸,湿巾,卡通,片,卫生纸,可爱,便携,	¥19.00、¥23.90、¥19.90、¥11.90	4.86	高于30.58%	4.93	高于30.58%	4.91	高于30.58%
陈文墅 	乐淘v生活	https://shop67333744.taobao.com/	非天猫	174	6	福建-泉州	...	¥20.00、¥80.00、¥25.00、¥9.90	4.75	低于0.91%	4.78	低于0.91%	4.80	低于0.91%
l我爱自己aa253838 	A馨纪元A大炜用品店	https://shop369842737.taobao.com/	非天猫	6	10		负离子,柔棉,卫生巾,透气,汉草,温,馨纪元,芯片,安惠,经,新品,红蔓草,夜用	¥13.00、¥20.00、¥60.00、¥60.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
li008765 	居家日用网上商城	https://shop166952179.taobao.com/	非天猫	12	1		香皂,促销,舒肤佳,洗衣粉,家庭装,g,包邮,块,kg,*,洗手,袋,清新,立白	0000	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
tb879255_00 	u[842542798]	https://shop199518443.taobao.com/	非天猫	12	603		家用,创意,儿童,女,厨房,新款,-,卧室,韩版,个性,可爱,夏季,学生,汽车,	¥27.90、¥29.00、¥18.80、¥42.00	4.20	低于12.34%	4.20	低于12.34%	4.30	低于12.34%
飞立扑驱虫用品第一批发网 	江北水城居家日用	https://shop264562546.taobao.com/	非天猫	101	168		家用,飞,立,扑,蝇,康,捕,蝇香,液,杀虫,无味,杀,蚊香,盒,香,灭蚊,1,	¥49.90、¥72.90、¥19.90、¥64.90	4.65	低于2.98%	4.70	低于2.98%	4.67	低于2.98%
勇往直前86194691 	尚品家居百货	https://shop543373538.taobao.com/	非天猫	8	690		新款,韩版,女,夏季,实拍,时尚,休闲,男士,E8,短袖,修身,百搭,学生,长袖	¥16.00、¥3.50、¥29.90、¥58.00	4.75	低于1.15%	4.77	低于1.15%	4.73	低于1.15%
ww杨杨98 	乐多福百货	https://shop386787929.taobao.com/	非天猫	49	62	广东-佛山	1,30,牙刷,家庭,g,3,优惠装,支,瓶,软毛,洁净,完美,洗发水,盒,洗发	¥22.00、¥29.99、¥29.99、¥33.77	4.81	高于11.36%	4.93	高于11.36%	4.93	高于11.36%
tb3473089_2013 	小时代百货店	https://shop124983187.taobao.com/	非天猫	4	4743		儿童,-,加厚,加绒,新款,女,女童,保暖,韩版,冬季,宝宝,男童,防滑,3,岁	¥19.80、¥14.50、¥12.60、¥46.80	4.80	高于4.27%	4.70	高于4.27%	4.85	高于4.27%
笑的狠牵强7 	三木森装饰礼品铺	https://shop341771446.taobao.com/	非天猫	202	9		装饰，礼品，风格可爱，唯美，创意，清新，适合青年	¥49.00、¥9.90、¥25.90、¥7.90	4.75	低于0.86%	4.67	低于0.86%	4.75	低于0.86%
sun鲁峰 	爱美de女孩子	https://shop148222021.taobao.com/	非天猫	58	22		绿叶,爱生活,全民,疯抢,买,上市,新品,包,美白,瓶,甩卖,特惠价,特惠,柔软	¥8.00、¥8.00、¥15.00、¥39.00	4.93	高于64.36%	4.93	高于64.36%	4.90	高于64.36%
星际联盟9664 	星星折扣商行	https://shop511619447.taobao.com/	非天猫	82	3782		包邮,新款,夏季,[,],韩版,女,学生,时尚,男,休闲,家用,创意,可爱,儿童	¥12.03、¥11.79、¥20.09、¥32.76	4.88	高于35.69%	4.90	高于35.69%	4.92	高于35.69%
wangzheng86723 	九木贝杂货铺	https://shop599339534.taobao.com/	非天猫	68	7074		儿童,女,家用,新款,手机,学生,韩版,创意,包邮,小,-,加厚,夏季,可爱,迷	¥18.99、¥18.99、¥18.99、¥24.99	4.48	低于7.22%	4.61	低于7.22%	4.64	低于7.22%
飞立扑驱虫用品工厂 	飞立扑驱虫用品工厂店	https://shop192273627.taobao.com/	非天猫	6	2561		家用,儿童,工具,-,学生,套装,汽车,加厚,玩具,3,盆栽,女,小,卡通,植物	¥17.50、¥10.80、¥189.40、¥189.40	4.75	低于0.86%	4.83	低于0.86%	4.83	低于0.86%
桂芳企业 	碧桂圆圆圆	https://shop413991688.taobao.com/	非天猫	127	1777		家用,厨房,创意,学生,塑料,小,迷你,加厚,可爱,宿舍,包邮,大号,浴室,卫生	¥12.37、¥9.75、¥14.91、¥8.85	0	0	0	0	0	0
无心的怪咖 	开心海外购	https://shop589042252.taobao.com/	非天猫	47	58		日本,宝宝,儿童,婴儿,进口,ml,本土,韩国,德国,保湿,包邮,盒,面膜,采购	¥29.80、¥29.80、¥17.50、¥85.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
